00064919,EVNT,AMECA_01,20180120011152,01,E,TPP 09920,APP  000590,TPN 09924,APN -000624,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011152,01,E,TPP 09364,APP  000206,TPN 09360,APN -000284,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011152,01,E,TPP 08872,APP  004070,TPN 08873,APN -004922,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011148,01,E,TPP 04350,APP  000535,TPN 04614,APN -000490,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011148,01,E,TPP 03998,APP  000445,TPN 03994,APN -000690,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011148,01,E,TPP 03609,APP  002572,TPN 03611,APN -003280,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011148,01,E,TPP 01554,APP  000295,TPN 01556,APN -000217,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011128,01,E,TPP 04439,APP  000741,TPN 04438,APN -000780,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011125,01,E,TPP 06697,APP -000251,TPN 06697,APN -000251,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011120,01,E,TPP 08978,APP  000273,TPN 08977,APN -000306,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011120,01,E,TPP 07763,APP  000228,TPN 07759,APN -000329,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011120,01,E,TPP 07123,APP -000212,TPN 07125,APN -000267,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011120,01,E,TPP 06447,APP -000212,TPN 06447,APN -000212,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011120,01,E,TPP 05876,APP  000284,TPN 05872,APN -000401,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011120,01,E,TPP 05106,APP  001080,TPN 05107,APN -001130,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120011112,01,E,TPP 01258,APP -000206,TPN 01258,APN -000206,PTP 0,GPS 1,VTR 000200
