00064919,EVNT,AMECA_01,20180120053558,01,E,TPP 07708,APP  000334,TPN 07704,APN -000317,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053558,01,E,TPP 07270,APP  000212,TPN 07270,APN  000212,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053558,01,E,TPP 06674,APP  007344,TPN 06675,APN -006041,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053545,01,E,TPP 05587,APP  000217,TPN 05586,APN -000206,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053545,01,E,TPP 05078,APP  006782,TPN 05077,APN -006086,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053539,01,E,TPP 00773,APP  000278,TPN 00769,APN -000351,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053538,01,E,TPP 09458,APP  000295,TPN 09454,APN -000301,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053538,01,E,TPP 08702,APP -000228,TPN 08702,APN -000228,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053538,01,E,TPP 08222,APP  000507,TPN 08218,APN -000713,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053538,01,E,TPP 07745,APP  000835,TPN 07744,APN -001069,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053537,01,E,TPP 02453,APP  000200,TPN 02457,APN -000273,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120053528,01,E,TPP 06741,APP  000228,TPN 06737,APN -000312,PTP 1,GPS 1,VTR 000200
