00064919,EVNT,AMECA_01,20180120065925,01,E,TPP 06775,APP  000512,TPN 06771,APN -001269,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065925,01,E,TPP 06468,APP  000507,TPN 06462,APN -000640,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065925,01,E,TPP 06142,APP  000752,TPN 06138,APN -000780,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065925,01,E,TPP 05262,APP  005234,TPN 05263,APN -006982,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065910,01,E,TPP 04989,APP  000245,TPN 04989,APN  000245,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065955,01,E,TPP 07040,APP  000251,TPN 07036,APN -000278,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065955,01,E,TPP 06219,APP  000245,TPN 06215,APN -000278,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065955,01,E,TPP 05602,APP  000596,TPN 05603,APN -000635,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065955,01,E,TPP 04927,APP  003335,TPN 04928,APN -003524,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065939,01,E,TPP 04175,APP  000200,TPN 04174,APN -000256,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065939,01,E,TPP 02913,APP  000768,TPN 02912,APN -000952,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120065935,01,E,TPP 07624,APP  000262,TPN 07622,APN -000317,PTP 1,GPS 1,VTR 000200
