00064919,EVNT,AMECA_01,20180120071457,01,E,TPP 03038,APP  000947,TPN 03048,APN -000663,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071457,01,E,TPP 02335,APP  000362,TPN 02338,APN -000295,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071457,01,E,TPP 01794,APP  002533,TPN 01790,APN -003964,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071445,01,E,TPP 02027,APP -000223,TPN 02027,APN -000223,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071445,01,E,TPP 00154,APP  000362,TPN 00155,APN -000278,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071444,01,E,TPP 09167,APP  000462,TPN 09163,APN -000512,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071444,01,E,TPP 08541,APP  000200,TPN 08541,APN  000200,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071444,01,E,TPP 08144,APP  003480,TPN 08140,APN -003875,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071442,01,E,TPP 05942,APP -000206,TPN 05942,APN -000206,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071437,01,E,TPP 09669,APP  001275,TPN 09666,APN -001242,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071437,01,E,TPP 08644,APP  000702,TPN 08648,APN -000501,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071437,01,E,TPP 08189,APP  003241,TPN 08188,APN -003614,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071423,01,E,TPP 08047,APP  000262,TPN 08051,APN -000290,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071423,01,E,TPP 06431,APP  000312,TPN 06432,APN -000273,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071423,01,E,TPP 05830,APP  000317,TPN 05825,APN -000290,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071415,01,E,TPP 07030,APP  000200,TPN 07034,APN -000234,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120071415,01,E,TPP 06240,APP  001036,TPN 06239,APN -001787,PTP 1,GPS 1,VTR 000200
