00064919,EVNT,AMECA_01,20180120051147,01,E,TPP 09908,APP  000323,TPN 09905,APN -000351,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051147,01,E,TPP 09183,APP  000935,TPN 09179,APN -001269,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051146,01,E,TPP 02346,APP -000206,TPN 02346,APN -000206,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051145,01,E,TPP 05771,APP  001409,TPN 05772,APN -002099,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051105,01,E,TPP 03964,APP  000412,TPN 03967,APN -000384,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051105,01,E,TPP 03405,APP  000674,TPN 03415,APN -000590,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051105,01,E,TPP 02763,APP  007723,TPN 02767,APN -009822,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 07218,APP  000406,TPN 07214,APN -000640,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 06424,APP  000429,TPN 06420,APN -000752,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 05546,APP  000612,TPN 05555,APN -000406,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 04736,APP  000713,TPN 04740,APN -000668,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 03704,APP  000818,TPN 03715,APN -000668,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 02699,APP  000551,TPN 02703,APN -000640,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 01672,APP  000200,TPN 01672,APN  000200,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 01421,APP -000217,TPN 01421,APN -000217,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120051100,01,E,TPP 01129,APP  001303,TPN 01128,APN -001793,PTP 1,GPS 1,VTR 000200
