00064919,EVNT,AMECA_01,20180120072532,01,E,TPP 06811,APP  000212,TPN 06811,APN  000212,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072532,01,E,TPP 06223,APP  001837,TPN 06224,APN -002611,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072532,01,E,TPP 05695,APP  005484,TPN 05694,APN -005807,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 06189,APP  000273,TPN 06185,APN -000379,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 05640,APP  000334,TPN 05639,APN -000312,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 05142,APP  000273,TPN 05143,APN -000284,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 02710,APP  000212,TPN 02706,APN -000251,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 02082,APP  000496,TPN 02083,APN -000663,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 01710,APP  000334,TPN 01706,APN -000440,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072530,01,E,TPP 01190,APP  002294,TPN 01191,APN -001954,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072521,01,E,TPP 07914,APP  000234,TPN 07915,APN -000351,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072521,01,E,TPP 07458,APP  000395,TPN 07460,APN -000429,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072518,01,E,TPP 09758,APP  000217,TPN 09759,APN -000401,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072515,01,E,TPP 02170,APP  000373,TPN 02175,APN -000329,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072515,01,E,TPP 01779,APP  000323,TPN 01775,APN -000373,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072515,01,E,TPP 01083,APP  000496,TPN 01079,APN -000573,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072506,01,E,TPP 02892,APP  000635,TPN 02896,APN -000663,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072506,01,E,TPP 02400,APP  000462,TPN 02397,APN -000568,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072506,01,E,TPP 01845,APP  000846,TPN 01855,APN -000601,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 09086,APP  000200,TPN 09089,APN -000306,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 04808,APP -000217,TPN 04810,APN -000301,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 03343,APP  000729,TPN 03344,APN -000908,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 02388,APP  000212,TPN 02384,APN -000228,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 01355,APP  000484,TPN 01351,APN -000624,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 00775,APP  000401,TPN 00771,APN -000468,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072504,01,E,TPP 00063,APP  000546,TPN 00067,APN -000752,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072503,01,E,TPP 07926,APP  001347,TPN 07927,APN -002038,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072550,01,E,TPP 06509,APP  000245,TPN 06513,APN -000245,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072550,01,E,TPP 06142,APP  000200,TPN 06142,APN  000200,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120072550,01,E,TPP 05860,APP  000306,TPN 05861,APN -000267,PTP 0,GPS 1,VTR 000200
