00064919,EVNT,AMECA_01,20180120070959,01,E,TPP 08079,APP  000462,TPN 08089,APN -000457,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070959,01,E,TPP 06778,APP  000206,TPN 06774,APN -000251,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070959,01,E,TPP 06500,APP  001052,TPN 06496,APN -000997,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070959,01,E,TPP 06180,APP  011392,TPN 06176,APN -011347,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070946,01,E,TPP 07590,APP  000284,TPN 07591,APN -000251,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070946,01,E,TPP 07197,APP  000200,TPN 07192,APN -000212,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070946,01,E,TPP 06680,APP  000457,TPN 06681,APN -000540,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070921,01,E,TPP 00114,APP  000379,TPN 00117,APN -000573,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070920,01,E,TPP 08954,APP  000512,TPN 08951,APN -000468,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070920,01,E,TPP 08495,APP  006052,TPN 08494,APN -006320,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070914,01,E,TPP 05127,APP  000278,TPN 05124,APN -000306,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120070914,01,E,TPP 04724,APP  000518,TPN 04720,APN -000507,PTP 1,GPS 1,VTR 000200
