00064919,EVNT,AMECA_01,20180120012400,01,E,TPP 00621,APP  000228,TPN 00622,APN -000228,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012459,01,E,TPP 03464,APP  000234,TPN 03465,APN -000278,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012457,01,E,TPP 03016,APP  000323,TPN 03012,APN -000523,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012453,01,E,TPP 05419,APP  000256,TPN 05418,APN -000251,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012437,01,E,TPP 00318,APP  000262,TPN 00314,APN -000406,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012436,01,E,TPP 09922,APP  000501,TPN 09919,APN -000445,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012436,01,E,TPP 08203,APP  000273,TPN 08207,APN -000301,PTP 0,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012436,01,E,TPP 07799,APP  000830,TPN 07800,APN -000896,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012436,01,E,TPP 07425,APP  000830,TPN 07424,APN -001130,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012436,01,E,TPP 06823,APP  005913,TPN 06822,APN -008842,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012427,01,E,TPP 07649,APP  000707,TPN 07645,APN -000774,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012427,01,E,TPP 07246,APP  000273,TPN 07242,APN -000401,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012427,01,E,TPP 06944,APP  000418,TPN 06940,APN -000412,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012427,01,E,TPP 06562,APP  004621,TPN 06561,APN -006843,PTP 1,GPS 1,VTR 000200
00064919,EVNT,AMECA_01,20180120012427,01,E,TPP 05921,APP  011392,TPN 05920,APN -010100,PTP 1,GPS 1,VTR 000200
